Departamento,Municipio,Estado,Topografia,Drenaje,Materia orgánica (MO) %,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,Produccion,Rendimiento
85.0,85315.0,2.0,11.0,20.0,4.818131592429005,2.672322376881976,2.04714434,0.1289901199999999,1.0,16.216,1.0,0.1523605150214592,0.0,0.0,0.0
54.0,54051.0,3.0,9.0,20.0,4.767013336083098,2.2460155693920183,0.6954489263803683,0.14,1.1533742331288344,2.796523517382413,1.0,0.1625537383535027,120.0,1.8,15.0
76.0,76520.0,2.0,10.0,20.0,4.786240325634287,0.1440770323300763,5.16672,0.0272,4.2,3.7,1.9,0.1266827282399387,3.0,40.0,20.0
25.0,25269.0,3.0,11.0,21.0,18.38405008318011,0.269061267,19.15164561111112,0.3465041222222222,2.915555555555556,22.313333333333336,11.554444444444446,0.780468316,0.0,0.0,0.0
54.0,54223.0,2.0,11.0,21.0,2.4043672546718025,0.3915270822251948,4.2663296100000005,0.26515699,4.323,34.719,2.051,0.2868288096640012,25.0,375.0,15.0
68.0,5615.0,2.0,10.0,20.0,4.730739300972719,0.7647026799122993,1.7347199999999998,0.03264,1.9,8.9,1.1,0.1461000822271819,645.0,12.255,19.0
18.0,18256.0,3.0,16.0,20.0,1.3945610051651958,3.6057090655304087,0.59,0.14,1.0,9.396,1.0,0.1051587301587301,0.0,0.0,0.0
25.0,25743.0,2.0,9.0,21.0,13.091995438733475,2.052023334226938,2.2464,0.03264,9.2,3.4000000000000004,4.699999999999999,0.2476619016053261,315.0,1.14,12.0
15.0,15686.0,2.0,9.0,20.0,5.174410932990511,1.958439211277776,17.11648058,0.2238189099999999,1.351,39.842000000000006,3.71,0.4595674790914594,0.0,0.0,0.0
25.0,25322.0,2.0,9.0,20.0,8.308099842862616,0.4975521030705092,5.037709292035399,0.14,2.324115044247788,21.423672566371685,1.420353982300885,0.3618617812610237,11.0,242.0,22.0
73.0,73270.0,2.0,10.0,20.0,13.68832608547036,0.7542496899963511,1.27296,0.07072,2.7,3.2,1.5,0.028046702,25.0,225.0,9.0
25.0,25718.0,2.0,9.0,20.0,13.829987009052848,1.131891043090834,2.34624,0.029376,2.4,3.1,3.1,0.044113715,5.0,75.0,15.0
76.0,76828.0,2.0,10.0,20.0,11.176818203179693,0.6819430269101966,1.2355200000000002,0.05984,3.3000000000000003,1.2,1.9,0.069340984,15.0,225.0,15.0
68.0,20621.0,2.0,9.0,20.0,2.697727133799979,2.6942122051566497,8.115404002036666,0.14,1.0,19.73523421588596,2.162932790224034,0.1705205131839263,46.0,858.0,20.0
5.0,5615.0,2.0,10.0,20.0,15.305737971283618,0.2805046304106194,1.23371023,0.14,1.269,2.6590000000000003,2.027,0.3507704785077047,14.0,280.0,20.0
18.0,18753.0,3.0,9.0,23.0,1.853390479419148,2.5108788009587104,0.7540839473684209,0.14,1.0,2.297570850202429,1.0,0.1929499651575916,0.0,0.0,0.0
76.0,76318.0,2.0,10.0,20.0,22.11327380447641,1.367263222838102,2.13408,0.03264,8.2,4.9,3.2,0.1749375654555707,0.0,0.0,0.0
25.0,25885.0,3.0,9.0,20.0,2.417113073786173,2.7666839651384456,5.609829840000001,0.1830549699999999,2.699,1.534,4.387,0.4035124105921657,0.0,0.0,0.0
73.0,73283.0,2.0,10.0,20.0,13.70307616117988,0.9862154715601612,2.5047490600000004,0.11903836,6.897,5.215,7.963,0.2812916558566457,125.0,1.5,12.0
25.0,25386.0,2.0,10.0,20.0,2.709328203171373,2.2574303207337487,4.41792,0.04352,2.2,1.5,2.2,0.1173066806943713,15.0,150.0,10.0
19.0,19548.0,2.0,16.0,20.0,15.01668776561788,1.0279188202126508,1.72963166,0.14,1.6189999999999998,3.105,3.016,0.1172161172161172,0.0,0.0,0.0
19.0,19533.0,2.0,10.0,21.0,1.42,2.27,0.59,0.14,1.0,1.0,1.0,0.12,10.0,83.0,8.3
5.0,52254.0,2.0,10.0,20.0,18.44177955634888,0.9655506871339417,2.19931328,0.14,2.165,4.027,4.75,0.1191454396055875,0.0,0.0,0.0
25.0,25718.0,2.0,9.0,20.0,9.924358854,0.3817497283064727,3.248677526,0.041507619,6.8420000000000005,1.4280000000000002,7.121,0.2217885174910345,5.0,75.0,15.0
25.0,25823.0,2.0,10.0,20.0,6.391367812551825,4.853738998734654,0.121368423,0.038397539,5.162,0.98,3.506,0.2780377615820654,0.0,0.0,0.0
76.0,76364.0,2.0,16.0,21.0,1.3604834248004738,0.327733977,6.335761320000001,0.14918071,7.861000000000001,8.404,1.629,0.050890585,0.0,0.0,0.0
19.0,13473.0,2.0,10.0,23.0,8.389171808628722,0.5475829229170197,0.8568011600000001,0.14,1.874,1.095,1.0,0.007326007,10.0,200.0,20.0
41.0,41668.0,3.0,9.0,21.0,21.08182720806165,1.205891734690456,2.32128,0.0544,1.5,4.5,0.6,0.053278906,0.0,0.0,0.0
54.0,54720.0,2.0,10.0,20.0,2.457409284458248,0.7309362192322253,1.4209551362260349,0.14,1.0,20.998990918264383,1.0,0.1675537051631759,1.18,17.621,15.0
54.0,54223.0,2.0,9.0,21.0,2.177055510702027,1.019610214859863,0.6659861400000001,0.11463662,1.29,1.0,1.187,0.2710876732635309,25.0,375.0,15.0
25.0,25297.0,2.0,9.0,22.0,6.6575742172003896,4.088672872556428,1.5912,0.0272,2.7,7.0,4.2,0.1487528818332327,0.0,0.0,0.0
50.0,47318.0,2.0,10.0,20.0,1.396807684732819,2.5561342366183872,0.59,0.14,1.0,1.0,1.0,0.075144364,8.0,96.0,12.0
25.0,25530.0,3.0,9.0,20.0,1.114795716,2.3798718700331096,0.83162895,0.014378144,1.0,3.127,1.4,0.1661432848900898,80.0,4.8,60.0
76.0,76890.0,2.0,10.0,20.0,10.932853102444998,1.105511696897531,2.85792,0.04896,17.3,3.2,4.8,0.4320326081452851,30.0,600.0,20.0
54.0,54261.0,2.0,11.0,20.0,2.2907393125795625,0.2710572107712887,5.578869060000001,0.09444603,1.358,7.245,2.095,0.2393445269615757,450.0,6.75,15.0
76.0,76109.0,2.0,11.0,21.0,7.2965355479727325,1.4632380266360117,0.7488,0.0544,7.0,9.5,0.7000000000000001,0.1063186494590878,70.0,490.0,7.0
15.0,15572.0,2.0,16.0,20.0,1.904985722777877,1.271077559509514,5.3084562900000005,0.14,2.5380000000000003,6.021,16.136,0.074965132,0.0,0.0,0.0
85.0,5660.0,3.0,11.0,21.0,2.954770959916218,2.3983487357154485,0.99085475,0.21501543,1.6189999999999998,6.806,1.0,0.2702702702702702,0.0,0.0,0.0
66.0,66682.0,2.0,9.0,20.0,8.968857528225838,0.507230974,2.3463220900000006,0.11080902,2.844,4.034,2.266,0.2381530984204131,11.0,525.0,50.0
25.0,5652.0,2.0,9.0,20.0,7.600011764373179,1.9423177389641293,1.92816,0.0272,2.4,5.9,2.6,0.1065692549209032,7.0,105.0,15.0
25.0,25653.0,2.0,9.0,21.0,13.733340347536512,1.3625606808269242,1.89354813,0.10860815,1.0,5.542,1.0,0.1286049453042781,210.0,2.415,11.5
18.0,18256.0,2.0,16.0,20.0,1.55,1.8457640624866485,0.66,0.14,1.37,15.32,1.0,0.070833333,0.0,0.0,0.0
13.0,13688.0,3.0,9.0,20.0,3.2599920234332687,11.332241733121595,0.8470148634984834,0.14,4.615773508594541,6.852376137512638,1.0,0.2425824278705977,0.0,0.0,0.0
25.0,25489.0,2.0,10.0,20.0,4.986840071045339,0.0,8.50630962,0.1881265399999999,3.531,3.1180000000000003,7.177,0.2456662091403589,30.0,300.0,10.0
5.0,5615.0,2.0,10.0,20.0,11.492618739706646,1.6830277824637163,1.95920255,0.14,7.391,7.248,8.8,0.8982157339821573,14.0,280.0,20.0
25.0,25867.0,2.0,11.0,21.0,6.015834495033266,0.901089623,8.83584,0.04896,1.9,5.699999999999999,3.4000000000000004,0.4224414533157594,0.0,0.0,0.0
5.0,5895.0,2.0,10.0,21.0,1.95,0.37,1.92,0.14,5.32,4.69,1.0,0.02,500.0,10.0,20.0
5.0,5664.0,2.0,10.0,20.0,11.036439044753775,1.681577039390573,0.59,0.14,7.866,3.445,2.5130000000000003,0.1807723911257189,0.0,0.0,0.0
52.0,52560.0,2.0,11.0,21.0,12.51,1.84,2.96,0.14,5.08,12.42,9.77,0.36,0.0,0.0,0.0
25.0,25518.0,3.0,9.0,20.0,6.301348166190675,2.982388063628163,0.25954356,0.10487624,4.105,1.535,2.615,0.1924256840270676,240.0,3.6,15.0
25.0,25394.0,3.0,10.0,20.0,2.589581026511509,2.777104423624209,0.59,0.14,2.767,2.026,1.0,0.1061224489795918,120.0,1.8,15.0
86.0,68686.0,2.0,11.0,23.0,1.89,2.28,0.7,0.14,1.0,1.0,1.08,0.01,200.0,1.0,5.0
19.0,19533.0,2.0,11.0,21.0,1.34,2.89,0.59,0.14,1.0,1.12,1.0,0.06,10.0,83.0,8.3
25.0,25394.0,2.0,10.0,20.0,3.749241997846571,2.0934820867783506,2.17120704,0.09119257,3.442,8.477,1.7879999999999998,0.2434258809176602,120.0,1.8,15.0
5.0,5615.0,2.0,10.0,21.0,9.381995003923908,1.402523152053097,2.4585274700000004,0.14,1.591,5.455,5.171,0.2291159772911597,14.0,280.0,20.0
25.0,11001.0,2.0,9.0,21.0,3.581304562547409,0.965440768,1.3758882800000003,0.17559115,1.0,1.0,1.0,0.2434258809176602,0.0,0.0,0.0
47.0,47245.0,3.0,11.0,23.0,1.67,5.81,0.6,0.14,1.0,1.46,2.96,0.1,900.0,6.3,7.0
18.0,18001.0,2.0,9.0,21.0,3.5566039089351964,2.029962461102534,4.710642106339469,0.14,4.412065439672801,290.1165644171779,5.332310838445808,0.1496080831660807,0.0,0.0,0.0
50.0,50330.0,2.0,11.0,20.0,12.020130299867676,8.626161330686465,0.61776,0.03808,1.7000000000000002,7.6,1.2,0.1728109065250097,136.0,2.617,19.19
86.0,68686.0,2.0,16.0,23.0,3.09,3.06,1.12,0.14,1.3,1.76,1.06,0.03,200.0,1.0,5.0
25.0,25843.0,3.0,11.0,20.0,12.626101059154957,2.5027111573649137,2.01003532,0.12611942,2.689,5.138,2.311,0.5082644628099174,0.0,0.0,0.0
25.0,25518.0,3.0,10.0,20.0,6.531625750486081,2.991916459997582,2.09138971,0.11722025,1.3270000000000002,3.328,12.972,0.2368863319076286,240.0,3.6,15.0
25.0,25154.0,2.0,9.0,20.0,11.149877983197456,1.8253751723780784,1.6571922235000005,0.054235028,2.2,8.0,1.1,0.084602195,7.0,84.0,12.0
5.0,5615.0,2.0,10.0,21.0,13.989694708801718,1.5583590578367743,3.63789165,0.14,3.5380000000000003,7.677,11.587,0.1885644768856447,14.0,280.0,20.0
5.0,5667.0,2.0,10.0,20.0,3.0047170662253686,0.6135714186017124,2.3881812688821755,0.14,1.592145015,2.1852970795568982,1.0,0.092291394,42.0,305.0,7.26
76.0,76736.0,3.0,9.0,20.0,7.217474299651418,0.5241646694251884,1.6615869127516776,0.14,1.1845637583892614,1.8109619686800889,1.0,0.046525386,27.0,540.0,20.0
25.0,25862.0,3.0,9.0,20.0,3.861950053469748,0.2034271332447373,4.01,0.15913247,1.165,5.976,15.42,0.249968054,10.0,100.0,10.0
25.0,25649.0,2.0,11.0,21.0,1.5489054590809688,3.615227665,1.23118506,0.1106176399999999,1.0,7.744999999999999,1.194,0.2605940035410627,18.0,324.0,18.0
19.0,19533.0,2.0,11.0,21.0,0.71,9.15,0.59,0.14,1.0,1.0,1.0,0.08,10.0,83.0,8.3
25.0,25885.0,2.0,10.0,20.0,3.012234269392833,0.6406597777735087,3.1636800000000003,0.03264,1.1,1.3,3.6,0.066316467,0.0,0.0,0.0
25.0,25224.0,2.0,10.0,20.0,6.459444423,0.747856582,3.2136,0.07072,2.7,2.6,1.2,0.044113715,0.0,0.0,0.0
5.0,5854.0,2.0,9.0,20.0,2.562189303503112,3.0864114467329395,0.6575076632653064,0.14,3.570408163265306,18.98163265306123,1.0,0.048012666,24.0,168.0,7.0
5.0,5001.0,2.0,10.0,20.0,6.879205125698478,0.0,0.5179199999999999,0.04896,2.8000000000000003,8.4,0.5,0.085609914,0.0,0.0,0.0
25.0,25653.0,2.0,9.0,20.0,17.86273487901061,0.9722106896361504,0.533477621,0.053517317,0.8,2.6,1.3,0.1051118184652238,210.0,2.415,11.5
25.0,25823.0,2.0,10.0,20.0,5.706154886849904,5.701866023776709,0.353950064,0.049187127,7.675999999999999,1.65,3.202,0.2141073179047862,0.0,0.0,0.0
20.0,20001.0,2.0,10.0,20.0,3.505110275321099,2.436150506204694,4.01,0.14,1.0,4.126687435,1.0,0.1557015758849399,260.0,2.136,8.22
41.0,41483.0,3.0,16.0,23.0,2.26,2.2,0.59,0.14,1.0,1.0,1.0,0.05,0.0,0.0,0.0
23.0,23580.0,3.0,10.0,20.0,3.470363988264389,0.179901945,5.761010670000001,0.11406248,13.4,21.965,2.254,0.095927956,0.0,0.0,0.0
23.0,23580.0,3.0,11.0,20.0,2.658882049211445,1.369253691002278,1.17123972,0.36113406,5.274,13.79,1.0,0.3112764291307752,0.0,0.0,0.0
50.0,50006.0,2.0,10.0,20.0,1.2201539499606309,9.527138689189918,1.20933685,0.1300427099999999,1.937,3.252,1.0,0.1868953386103782,0.0,0.0,0.0
25.0,25154.0,2.0,11.0,21.0,6.856714685667203,1.567441724107263,4.01,0.149475278,2.2,8.7,1.6,0.2486791802713833,7.0,84.0,12.0
15.0,15425.0,2.0,10.0,21.0,5.837059465026808,4.602221348913209,0.8572403200000002,0.14,1.796,7.564,1.0,0.127751572,0.0,0.0,0.0
50.0,50370.0,3.0,11.0,23.0,2.33,2.46,0.59,0.14,1.23,5.42,1.0,0.03,0.0,0.0,0.0
52.0,52001.0,2.0,11.0,22.0,24.573697858289663,5.367534561990911,1.7983602,0.13119099,2.845,32.984,6.946,0.3242924528301887,58.0,118.0,2.03
5.0,5197.0,3.0,10.0,20.0,4.603992343619383,0.9798852304830876,1.00293165,0.14,6.239,13.996,1.0,0.061823802,0.0,0.0,0.0
76.0,76109.0,2.0,11.0,20.0,7.644204613350066,0.5773320105094467,0.41808,0.06528,1.7000000000000002,0.6,0.4,0.064901178,70.0,490.0,7.0
68.0,68673.0,2.0,10.0,23.0,3.176002392833239,0.538829836,11.86017454,0.30764335,1.0,5.965,2.915,0.1792921365949909,130.0,1.3,10.0
50.0,50287.0,2.0,11.0,20.0,2.8209508489722963,0.201818764,1.50384,0.0816,3.7,21.98189134808853,1.0,0.2896984265017145,2.899,72.259,24.93
73.0,73001.0,3.0,16.0,21.0,4.93,1.081464593,1.02,0.14,2.099,4.461,1.262,0.17,0.0,0.0,0.0
15.0,15442.0,2.0,11.0,20.0,2.53,4.239719859,0.67938052,0.14,1.128,1.0,1.0,0.016859345,0.0,0.0,0.0
25.0,25843.0,2.0,11.0,22.0,10.712135423086703,0.2090978978708186,10.695851590000002,0.5849529699999999,5.706,99.939,49.833,0.4302868579052701,0.0,0.0,0.0
25.0,25878.0,2.0,9.0,21.0,2.876568239764812,4.422567035242474,2.54592,0.03264,2.6,7.4,17.7,0.1775728256051904,0.0,0.0,0.0
19.0,19533.0,2.0,16.0,21.0,1.85,10.26,0.63,0.14,1.3,3.32,1.04,0.11,10.0,83.0,8.3
54.0,54223.0,2.0,9.0,20.0,3.281278546905396,1.1043071549941392,1.1242496000000002,0.07157612,1.915,4.928,10.792,0.2393445269615757,25.0,375.0,15.0
52.0,52560.0,2.0,11.0,21.0,3.64,0.72,3.77,0.14,5.16,17.85,3.18,0.19,0.0,0.0,0.0
85.0,85325.0,3.0,11.0,22.0,0.3270058968335345,2.3318315575086315,0.59,0.14,1.018,7.831,1.0,0.099160946,53.0,689.0,13.0
25.0,25649.0,2.0,10.0,21.0,2.82,0.49,5.88,0.14,1.66,16.98,12.71,0.47,18.0,324.0,18.0
18.0,18256.0,3.0,11.0,20.0,1.7091434508943697,8.235046394959445,0.91685629,0.14,1.9,12.64,1.0,0.09840871,0.0,0.0,0.0
86.0,86865.0,2.0,11.0,20.0,3.2,3.31,1.2,0.14,1.88,13.04,1.86,0.11,140.0,910.0,6.5
76.0,76520.0,2.0,9.0,20.0,3.610175719289124,0.0,4.82976,0.0816,3.3000000000000003,8.0,2.7,0.195044833,3.0,40.0,20.0
85.0,85001.0,3.0,11.0,20.0,1.674647702585679,0.2748074996322258,1.3745708,0.14,1.017,16.456,3.021,0.1363636363636363,380.0,3.04,8.0
50.0,5313.0,2.0,11.0,20.0,0.9524137647583076,0.6894110691764649,2.05647649,0.10487624,1.763,3.326,1.0,0.137299771,625.0,8.375,13.4
25.0,25394.0,2.0,11.0,20.0,11.078338669305037,2.7060645689150102,2.0443995900000003,0.17147648,2.228,6.532,5.012,0.1527425101136396,120.0,1.8,15.0
50.0,50573.0,3.0,11.0,20.0,2.3721310538210783,2.112848116598435,0.7976602110552765,0.14,1.0,1.0,1.300502512562814,0.273194639,0.0,0.0,0.0
54.0,54223.0,2.0,10.0,21.0,2.8141922876418834,0.3704985211925514,6.456274291497974,0.300241903,7.237854251012144,41.48380566801619,6.065789474,0.2424162948077661,25.0,375.0,15.0
52.0,52224.0,3.0,9.0,20.0,4.4633102937937705,0.227146022,6.238635624365487,0.14,1.5969543147208132,6.116751269035537,2.9857868020304585,0.1991474793013738,0.0,0.0,0.0
20.0,20570.0,2.0,10.0,20.0,1.83,2.69,0.59,0.14,1.0,1.79,1.0,0.28,420.0,2.529,6.03
15.0,15572.0,3.0,10.0,20.0,1.646289706756546,1.1509757428629457,5.386516980000001,0.14,1.0,4.246,1.0,0.074965132,0.0,0.0,0.0
25.0,25885.0,3.0,10.0,20.0,8.399817129208007,6.524347085979131,1.83623775,0.2973088299999999,1.719,2.444,3.769,0.2434258809176602,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,12.87802522,3.854341403049623,0.6595085300000001,0.14,2.683,8.538,4.256,0.1277372262773722,14.0,280.0,20.0
25.0,25807.0,2.0,10.0,20.0,3.793331514544741,2.3836621858865152,2.42811564,0.14,2.287,5.084,2.8149999999999995,0.1683087027914614,6.0,50.0,8.27
76.0,76041.0,3.0,10.0,20.0,6.595265365173742,0.1990336924125474,4.68,0.05984,2.2,3.4000000000000004,2.0,0.1517327476158294,4.0,147.0,42.0
76.0,76863.0,2.0,10.0,20.0,7.371911710571642,0.2016687853489047,6.427616339285716,0.14,2.287946428571429,6.289062500000001,1.4330357142857144,0.084848656,15.0,225.0,15.0
18.0,18256.0,3.0,16.0,20.0,1.2168394052036402,4.592397669306012,0.59,0.15989799,1.211,8.449,1.0,0.050348567,0.0,0.0,0.0
25.0,25245.0,2.0,9.0,20.0,15.131488465752224,0.8889295511212479,2.28121662,0.13195651,1.381,3.149,3.209,0.1764159702878365,7.0,84.0,12.0
25.0,25885.0,2.0,10.0,20.0,2.2400388993418576,5.004900207,3.72418659,0.18075841,2.839,2.5580000000000003,15.129,0.3754848763425189,0.0,0.0,0.0
50.0,50400.0,2.0,11.0,20.0,2.581300226174468,0.6403287091494176,3.9511225200000006,0.14,1.0,2.777,1.0,0.2213666987487969,0.0,0.0,0.0
15.0,15401.0,3.0,10.0,20.0,2.931434387097656,0.3246725626289496,4.45536,0.03264,3.0,12.9,1.0,0.070247063,0.0,0.0,0.0
86.0,86001.0,2.0,10.0,20.0,2.6155926017030966,1.205217211242475,2.0592,0.02176,2.5,18.9,0.7000000000000001,0.1950777410779022,120.0,900.0,7.5
18.0,18753.0,3.0,9.0,20.0,1.620097347094653,0.9973997305649872,0.9018068617558022,0.14,1.0,3.053481332,1.0,0.1193042539436041,0.0,0.0,0.0
15.0,15212.0,2.0,10.0,21.0,4.638796094,0.7725880617168728,4.14303544,0.22621116,1.208,6.53,2.503,0.2897959183673469,0.0,0.0,0.0
25.0,25843.0,3.0,11.0,22.0,22.53021994752162,3.236254296903257,79.04128993485345,4.704082996742671,2.077090119435397,84.64386536373509,15.10966340933768,0.511587112,0.0,0.0,0.0
19.0,19130.0,2.0,11.0,21.0,18.89209257762336,1.2680867688604662,0.78818241,0.14,1.0,1.643,1.0,0.007326007,0.0,0.0,0.0
73.0,73283.0,3.0,9.0,20.0,8.305440594695586,1.2049639653358823,1.7614448140043757,0.14,8.205689277899339,5.897155361050326,1.0,0.096497725,125.0,1.5,12.0
76.0,76243.0,2.0,10.0,20.0,14.951999648835844,0.6914750600087031,0.92352,0.0544,2.3000000000000003,3.4000000000000004,2.9,0.1300335244199341,0.0,0.0,0.0
25.0,25245.0,2.0,11.0,20.0,2.023780742389355,8.916814582952513,2.2776,0.03264,1.7999999999999998,2.6,2.5,0.1026776856652375,7.0,84.0,12.0
15.0,15686.0,2.0,9.0,20.0,3.681928605531282,3.523118158,2.2332383900000004,0.27951049,1.0,2.851,1.257,0.2073196708446377,0.0,0.0,0.0
50.0,50711.0,2.0,9.0,20.0,1.2034857017875271,3.541361089767648,0.59,0.14,1.0,10.10595358224016,1.0,0.1517150861247733,0.0,0.0,0.0
15.0,15816.0,2.0,11.0,20.0,9.271170122864891,3.875429974,3.0455746,0.12277027,2.99,2.842,3.633,0.7958978900872217,0.0,0.0,0.0
25.0,25320.0,3.0,10.0,20.0,1.8907670966387016,0.8934591931597508,2.30591937,0.14,1.614,2.994,1.896,0.087185726,10.0,150.0,15.0
86.0,86001.0,2.0,9.0,20.0,4.787542312270627,0.6684397978319608,2.32128,0.03264,1.9,2.4,1.7000000000000002,0.2756384435672279,120.0,900.0,7.5
25.0,11001.0,3.0,9.0,21.0,2.7631181856813547,1.5150150227376291,3.5614778100000004,0.12602373,5.335,17.014,10.918,0.1875058829569666,0.0,0.0,0.0
5.0,5664.0,2.0,10.0,20.0,9.039726957,0.6943285840064299,0.59,0.14,2.873,3.635,1.0,0.057518488,0.0,0.0,0.0
68.0,20621.0,3.0,10.0,20.0,5.479624285703503,3.654905804874091,0.6,0.14,1.0,2.824,5.022,0.3094855305466238,46.0,858.0,20.0
5.0,5615.0,2.0,10.0,20.0,13.034771811159784,1.0671803933749338,2.1235581800000003,0.1741558,1.0,4.712,7.074,0.2569451922041563,14.0,280.0,20.0
25.0,25839.0,3.0,10.0,20.0,3.788835325,1.3603954570767771,0.79248,0.04896,7.0,27.4,4.5,0.04142331,0.0,0.0,0.0
25.0,11001.0,3.0,9.0,21.0,1.087114510703255,3.001444856367001,0.11725572,0.07004508,1.0,3.268,1.0,0.2302910245330001,0.0,0.0,0.0
19.0,19548.0,2.0,16.0,23.0,23.177201405935826,1.9501637430202623,3.1497653100000003,0.14,1.0,3.594,3.152,0.1538461538461538,0.0,0.0,0.0
19.0,19533.0,2.0,11.0,21.0,1.61,1.98,0.59,0.14,1.0,1.0,1.0,0.14,10.0,83.0,8.3
76.0,76834.0,2.0,9.0,20.0,6.13,0.5254395764374015,3.00144,0.03264,4.8,8.4,3.3000000000000003,0.089056195,0.0,0.0,0.0
54.0,54223.0,2.0,11.0,21.0,1.7251586132916217,2.783606748,0.6334883,0.07961408,1.0,2.06,1.0,0.4141656930335435,25.0,375.0,15.0
5.0,52254.0,2.0,10.0,20.0,18.44177955634888,0.7919685411323343,2.85519874,0.14,2.587,9.477,3.803,0.1807723911257189,0.0,0.0,0.0
25.0,25718.0,2.0,10.0,20.0,1.253482877219657,4.512747224737884,3.97747212,0.07999684,4.572,1.0,8.909,0.2269753645137874,5.0,75.0,15.0
73.0,73226.0,3.0,11.0,20.0,9.280879269050786,2.9997273567684943,1.03378264,0.14,1.0,1.0,1.0,0.1999999999999999,70.0,455.0,6.5
25.0,19397.0,2.0,10.0,20.0,6.095658572870855,3.879986037,0.7862399999999999,0.03264,2.4,1.4,1.2,0.2803161954817106,12.0,156.0,13.0
19.0,13473.0,2.0,16.0,20.0,8.032079406269352,1.1143792817258644,0.82935366,0.14,1.934,2.14,1.871,0.080586081,10.0,200.0,20.0
15.0,15632.0,3.0,9.0,20.0,2.375861193035481,1.7189592759180303,4.25249607,0.0851641,2.447,4.086,6.347,0.1270974020229424,0.0,0.0,0.0
86.0,86001.0,2.0,9.0,20.0,4.688958258944252,0.7124777893091606,1.0857599999999998,0.03808,2.1,15.6,0.6,0.1532279712770955,120.0,900.0,7.5
5.0,5004.0,2.0,11.0,22.0,3.8441919281403454,1.3089010668575978,2.3207410200000003,0.14,10.061,24.672,3.176,0.067845395,0.0,0.0,0.0
23.0,23807.0,3.0,11.0,21.0,1.060508533,1.4891883208710903,0.86712142,0.14,1.422,22.457,1.035,0.056773688,0.0,0.0,0.0
50.0,50683.0,3.0,11.0,20.0,1.846608866941165,1.867192529621788,0.3744,0.04896,1.5,2.35,0.8000000000000002,0.1487528818332327,320.0,6.4,20.0
52.0,52835.0,2.0,9.0,20.0,9.733346974775092,1.1269559742658009,0.95472,0.07072,4.2,4.0,1.9,0.138196121,0.0,0.0,0.0
50.0,50006.0,3.0,11.0,20.0,2.780426731571932,2.1570469059079227,0.7008984701114491,0.14,1.0,23.424518743667683,1.0,0.077581406,0.0,0.0,0.0
76.0,76111.0,2.0,9.0,20.0,3.309850912434788,0.3957999179829554,7.471468167539269,0.14,4.2722513089005245,12.042931937172776,2.546596858638744,0.0147806,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,17.371733144961283,2.3058719213994103,4.01,0.10707711,1.0,3.182,2.43,0.3338576197141934,14.0,280.0,20.0
20.0,20178.0,3.0,11.0,21.0,1.2971244423080412,1.133825049533538,6.780387648241207,0.6481915577889449,1.2673366834170854,16.627135678391962,1.058291457286432,0.1456353234942297,0.0,0.0,0.0
23.0,23807.0,2.0,10.0,20.0,1.6204922344956365,0.9186538853610412,3.589713279678069,0.14,1.7112676056338032,11.12374245472837,1.1810865191146882,0.1381326475256676,0.0,0.0,0.0
13.0,13670.0,3.0,10.0,20.0,1.378053376040173,4.515489531946384,0.8137115267947425,0.14,1.0,2.709807886754298,1.0,0.075032941,0.0,0.0,0.0
25.0,25120.0,3.0,9.0,20.0,39.18977610126309,0.558487307,3.12198844,0.3667797699999999,1.6669999999999998,2.703,2.098,0.3944655641871026,555.0,4.95,10.0
15.0,15822.0,2.0,10.0,21.0,1.683520065,1.1294702329591404,4.27566176,0.1771221899999999,1.0,2.494,1.0,0.4315399448418127,0.0,0.0,0.0
76.0,76828.0,2.0,10.0,20.0,12.528681907041308,0.3969519111865323,1.90944,0.07072,2.2,4.3,0.8999999999999999,0.069340984,15.0,225.0,15.0
25.0,25596.0,2.0,10.0,20.0,3.5661718687017814,0.987590438,8.91072,0.05984,4.6000000000000005,1.7999999999999998,10.3,0.207659934,5.0,35.0,7.0
25.0,25488.0,2.0,9.0,20.0,1.519812337733541,0.1999307266532411,1.280330513595166,0.14,1.0,1.0,1.0,0.2919871378644836,37.0,185.0,5.0
85.0,85325.0,3.0,11.0,21.0,4.037106197605772,4.523595729,3.705921835051547,0.14,7.693814432989691,115.214,11.20721649484536,0.092193467,53.0,689.0,13.0
76.0,76243.0,2.0,10.0,20.0,12.44018533,1.9032225207728768,0.9803683974358977,0.14,1.689102564102564,3.696581196581196,2.959401709,0.1306003596338079,0.0,0.0,0.0
54.0,54223.0,2.0,9.0,20.0,2.454693679,4.058048655142255,1.11568598,0.1238228599999999,2.93,8.41,4.285,0.2284906158682558,25.0,375.0,15.0
76.0,76109.0,3.0,11.0,20.0,3.6045481783697046,0.3627721218871406,1.48512,0.08704,5.5,5.1,0.3,0.1009449053234626,70.0,490.0,7.0
76.0,76520.0,2.0,10.0,20.0,6.200764006,6.383646392342796,0.624,0.03264,4.3,1.5,1.0,0.081111274,3.0,40.0,20.0
