Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
68,68176,5.13,2.767235947,3.017241379,1.400737013,1.17771733,0.10181416,0.1331568,597.542,1.232,1.935,0.15,190,190.0,2.85,15.0,,,,Pastos
68,68176,4.75,4.960521829,4.396551724,2.875755534,0.98745126,0.14,0.216644,920.216,1.526,3.976,0.171276596,190,190.0,2.85,15.0,,,,Pastos
68,68176,4.8,3.506382951,1.810344828,8.765217974,0.59,0.14,0.0945836,524.095,1.0,1.0,0.256382979,190,190.0,2.85,15.0,,,,Pastos
68,68176,4.46,4.320410861,9.396551724,5.28459873,1.7182135,0.14,0.4274756,1759.107,2.71,9.915,0.15,190,190.0,2.85,15.0,,,,Pastos
68,68176,5.45,2.687524015,2.327586207,0.859543167,6.73956894,0.14,0.1342136,632.621,1.785,6.656,0.171276596,190,190.0,2.85,15.0,,,,Pastos
68,68176,4.97,3.984654542,2.672413793,3.724687057,0.59,0.14,0.0982824,790.658,1.042,1.803,0.15,190,190.0,2.85,15.0,,,,Pastos
85,85001,4.84,1.407302079,2.155172414,0.806484947,0.59,0.14,0.1336852,92.323,1.0,1.0,0.171276596,380,380.0,3.04,8.0,34.0,26.0,16.0,Frutales
17,17388,5.32,8.476661075,13.18965517,0.930138953,3.12056117,0.15731436,0.2499332,315.865,2.263,9.276,0.154536391,4,4.0,49.0,12.37,,,,Aguacate
5,5686,5.31,2.745092825,16.29310345,0.762922962,0.59,0.11425386,0.1104356,411.697,1.0,1.201,0.104685942,5,5.0,65.0,13.0,22.0,12.0,8.0,Pastos
76,76001,4.94,7.850612707,20.0862069,1.839375907,1.15630828,0.13693239,0.3471588,928.367,5.923,10.73,0.129611167,3,3.0,90.0,30.0,29.0,16.0,20.0,Frutales
47,47245,5.36,1.034393309,3.706896552,0.229921988,0.59,0.14,0.1236456,62.087,1.0,3.767,0.079760718,900,900.0,6.3,7.0,40.0,30.0,6.0,Pastos
68,68377,4.96,9.231523811,18.10064935,1.34804455,1.33691283,0.14,0.2869212,244.277,1.0,3.092,0.236842105,105,75.0,600.0,8.0,,,,Aguacate
68,68377,4.7,6.430504972,10.79545455,1.02409586,0.59,0.14,0.509906,398.024,1.0,1.25,0.196356275,105,75.0,600.0,8.0,,,,Aguacate
73,73352,4.8,5.18130383,4.01,1.640643367,0.57354296,0.14,0.2108316,512.545,1.0,3.306,0.155870445,23,13.0,156.0,12.0,,,,Frutales
73,73352,5.01,5.742960157,9.00974026,1.003195944,0.59,0.14,0.19815,414.7,1.0,2.143,0.21659919,23,13.0,156.0,12.0,,,,Frutales
68,68498,4.77,4.183879662,4.01,3.835134495,0.59,0.14,0.1289296,656.645,1.022,1.0,0.17611336,25,25.0,500.0,20.0,,,,Cacao
85,85325,5.17,1.353809633,4.788961039,0.888246409,0.95660027,0.14,0.1130776,195.987,1.484,9.2,0.17611336,53,53.0,689.0,13.0,,,,Forestal
54,54398,5.14,1.220658348,7.873376623,0.229899071,3.66171608,0.14,0.3180968,201.872,1.636,21.592,0.17611336,220,220.0,2.64,12.0,,,,Frutales
47,47245,5.23,1.457909728,5.113636364,0.344848606,0.6861875,0.14,0.1960364,387.816,1.362,8.78,0.17611336,900,900.0,6.3,7.0,40.0,30.0,6.0,Pastos
25,25473,5.34,6.83480069,14.8538961,0.637447423,4.95668913,0.14142982,0.4153224,1976.982,3.563,19.785,0.196356275,250,250.0,5.5,22.0,24.0,14.0,7.0,Pastos
68,68572,5.02,5.525076237,5.275974026,5.16227913,0.62975544,0.14,0.1009244,823.137,1.018,3.59,0.17611336,15,15.0,270.0,18.0,22.0,18.0,19.0,Frutales
68,68572,5.02,4.750377854,8.522727273,4.869680313,1.60644728,0.10765125,0.177014,319.759,1.518,7.725,0.17611336,15,15.0,270.0,18.0,22.0,18.0,19.0,Frutales
25,25320,5.17,2.2616593,7.386363636,0.177649282,2.0003738,0.20965679,0.2235132,371.679,1.138,4.932,0.20242915,10,10.0,150.0,15.0,27.0,18.0,27.0,Frutales
19,19212,4.92,6.906448845,20.59352518,2.485323931,0.77928942,0.14,0.2224564,787.237,5.162,9.319,0.178852201,17,17.0,119.0,7.0,49.0,27.0,10.0,Frutales
5,5313,5.47,9.331539507,7.823741007,1.191733197,0.59,0.14,0.137384,582.89,1.642,1.133,0.218160377,12,12.0,120.0,10.0,,,,Frutales
25,25123,4.81,3.619893115,4.838235294,3.366055565,1.42672105,0.14,0.1553496,648.538,4.396,14.835,0.107461476,19,19.0,342.0,18.0,26.0,19.0,22.0,Pastos
25,25123,4.92,5.594267666,7.338235294,1.849252749,6.115303,0.11722025,0.2282688,1413.216,4.908,5.388,0.087185726,19,19.0,342.0,18.0,26.0,19.0,22.0,Pastos
25,25123,5.35,3.74375601,6.014705882,0.124668725,5.41319595,0.10985212,0.2715976,512.072,2.184,2.27,0.107461476,19,19.0,342.0,18.0,26.0,19.0,22.0,Pastos
25,25299,5.32,9.251319649,4.397058824,2.036255836,2.78262755,0.14,0.2309108,1086.789,1.694,8.055,0.168288727,10,10.0,70.0,7.0,,,,Pastos
25,25299,4.57,8.205297499,4.397058824,4.488074087,0.59,0.14,0.2293256,1148.679,1.811,24.806,0.107461476,10,10.0,70.0,7.0,,,,Pastos
25,25299,4.71,7.546346896,3.220588235,4.716633415,0.66807215,0.14,0.1511224,926.961,1.0,16.276,0.107461476,10,10.0,70.0,7.0,,,,Pastos
25,25299,5.17,9.686697726,33.75,0.322060872,11.31440845,0.10545038,0.3635392,3005.574,2.79,18.824,0.229115977,10,10.0,70.0,7.0,,,,Pastos
25,25299,4.73,7.236689657,4.102941176,3.77122892,0.59,0.14,0.2383084,988.339,1.777,11.006,0.127737226,10,10.0,70.0,7.0,,,,Pastos
25,25299,4.88,6.738760818,5.132352941,2.586876036,0.5687122,0.14,0.1997352,549.67,1.63,5.089,0.087185726,10,10.0,70.0,7.0,,,,Pastos
25,25299,5.08,11.12908114,2.338235294,4.882858381,0.59,0.14,0.095112,643.962,1.573,1.22,0.066909976,10,10.0,70.0,7.0,,,,Pastos
25,25513,5.26,15.315647,8.220588235,0.883070133,1.98258782,0.14,0.3963,311.3,2.231,4.071,0.107461476,35,35.0,630.0,18.0,25.0,15.0,6.0,Pastos
25,25513,5.25,12.11688773,3.808823529,0.997349797,0.57694645,0.14,0.2182292,160.05,1.263,2.551,0.127737226,35,35.0,630.0,18.0,25.0,15.0,6.0,Pastos
25,25513,5.45,10.25398979,2.338235294,1.786918386,1.60743539,0.14,0.1431964,294.052,1.0,1.56,0.087185726,35,35.0,630.0,18.0,25.0,15.0,6.0,Pastos
25,25513,4.88,10.49180655,7.632352941,1.807696507,0.59,0.14,0.3106992,318.494,1.592,3.861,0.087185726,35,35.0,630.0,18.0,25.0,15.0,6.0,Pastos
25,25513,4.83,10.53391993,8.661764706,1.901198051,0.65698336,0.14,0.3508576,272.514,1.677,3.443,0.087185726,35,35.0,630.0,18.0,25.0,15.0,6.0,Pastos
25,25649,5.01,10.05085464,4.691176471,3.054383753,2.40473037,0.10190985,0.1780708,2747.964,1.887,85.89,0.107461476,18,18.0,324.0,18.0,23.0,15.0,19.0,Pastos
25,25649,5.44,2.420900288,2.044117647,1.828474628,4.29454564,0.14,0.1051516,424.963,3.46,9.281,0.107461476,18,18.0,324.0,18.0,23.0,15.0,19.0,Pastos
25,25649,5.5,2.517513347,2.338235294,2.192091741,5.12631468,0.12430131,0.1199468,350.438,2.783,17.584,0.127737226,18,18.0,324.0,18.0,23.0,15.0,19.0,Pastos
25,25649,5.22,10.95009926,1.897058824,3.168663418,1.010068,0.14,0.1759572,1014.816,3.393,2.242,0.127737226,18,18.0,324.0,18.0,23.0,15.0,19.0,Pastos
25,25649,5.18,5.539767992,2.632352941,2.628432278,1.34119464,0.14,0.1331568,1190.322,1.123,20.197,0.127737226,18,18.0,324.0,18.0,23.0,15.0,19.0,Pastos
25,25653,4.84,6.139264405,6.014705882,3.979010128,0.59,0.14,0.1357988,2376.677,1.899,3.05,0.107461476,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.17,2.363923357,9.985294118,7.843740591,0.89841157,0.14,0.1009244,362.494,1.0,1.543,0.127737226,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.05,7.306052879,8.514705882,3.542669591,1.03081831,0.14,0.1828264,728.915,1.107,1.554,0.148012976,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.14,8.663590211,2.485294118,2.046644896,0.59,0.14,0.1738436,282.535,1.0,1.315,0.107461476,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.32,2.628989953,13.36764706,2.7011557,0.63217082,0.14,0.1035664,561.748,1.253,3.069,0.087185726,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.4,6.292854395,4.397058824,1.038906039,0.67773367,0.14,0.0982824,214.83,1.491,1.0,0.087185726,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.33,6.991441125,5.132352941,2.254426104,0.91498986,0.14,0.1791276,337.81,1.096,1.468,0.107461476,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.31,5.014589316,3.955882353,3.397222746,3.22266587,0.14,0.1511224,265.683,1.0,2.077,0.087185726,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.41,12.06238806,3.808823529,1.059684159,2.69578366,0.14,0.314398,928.554,1.0,3.279,0.066909976,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.37,12.1837737,2.044117647,1.973921473,0.76732231,0.14,0.1859968,500.874,1.0,1.223,0.087185726,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25438,4.68,2.990669607,3.808823529,1.61030436,0.59,0.14,0.1357988,431.475,1.305,1.519,0.087185726,100,100.0,1.0,10.0,33.0,25.0,5.0,Pastos
25,25438,4.44,2.559626731,3.073529412,1.537580937,0.59,0.14,0.15852,461.725,1.087,2.334,0.188564477,100,100.0,1.0,10.0,33.0,25.0,5.0,Pastos
25,25438,4.39,3.936982127,5.279411765,3.262164961,0.59,0.14,0.124174,684.992,1.034,1.305,0.107461476,100,100.0,1.0,10.0,33.0,25.0,5.0,Pastos
25,25438,4.92,3.912209548,3.514705882,2.441429191,0.59,0.14,0.0940552,327.8,1.375,1.0,0.107461476,100,100.0,1.0,10.0,33.0,25.0,5.0,Pastos
25,25438,4.7,2.274742072,2.338235294,1.506413756,0.59,0.14,0.1046232,234.663,1.0,1.0,0.168288727,100,100.0,1.0,10.0,33.0,25.0,5.0,Pastos
25,25438,4.64,2.297037393,3.514705882,1.464857514,0.59,0.14,0.1405544,423.335,1.035,2.55,0.148012976,100,100.0,1.0,10.0,33.0,25.0,5.0,Pastos
85,85162,5.17,1.613314211,1.897058824,0.52984208,0.59,0.14,0.0882428,38.129,1.0,1.0,0.107461476,100,100.0,1.5,15.0,31.0,22.0,22.0,Forestal
85,85162,5.39,0.805728134,3.220588235,0.207781208,0.59,0.14,0.0649932,22.346,1.0,1.0,0.127737226,100,100.0,1.5,15.0,31.0,22.0,22.0,Frutales
85,85162,5.52,1.046022151,2.632352941,0.207781208,0.59,0.14,0.06605,27.788,1.0,1.0,0.066909976,100,100.0,1.5,15.0,31.0,22.0,22.0,Pastos
5,5615,5.28,22.62355783,27.19117647,0.301282751,9.15418041,0.11157454,1.3331532,95.422,1.723,6.1,0.49270073,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.96,20.80029601,27.19117647,1.506413756,2.35093327,0.17501701,0.8232472,182.633,1.0,4.136,0.431873479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.04,17.48077041,15.13235294,0.82073577,0.80454112,0.14,0.5701436,72.064,1.0,1.553,0.350770479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.28,24.65490931,20.57352941,0.394784295,13.5821209,0.14,1.3326248,64.49,1.479,8.522,0.45214923,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.83,19.65580285,25.72058824,1.766140266,1.39630922,0.14,0.5463656,92.751,1.0,3.421,0.411597729,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.89,15.18187508,21.75,0.914237314,0.59,0.14,0.4116236,63.652,1.0,1.3,0.350770479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.2,24.69454543,25.13235294,0.592176442,6.9595881,0.14,1.0388344,70.82,1.229,4.666,0.310218978,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.91,23.31719004,24.10294118,1.589526239,1.20461588,0.11320127,0.6039612,96.303,1.0,2.32,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.89,17.01009141,14.10294118,0.633732684,0.59,0.14,0.3952432,66.095,1.0,1.009,0.310218978,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.96,20.02739154,30.80882353,0.467507717,7.59823653,0.14,1.7495324,83.494,1.623,6.326,0.391321979,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.76,17.95640393,24.39705882,1.153185703,2.00333813,0.14,0.9902216,153.131,1.0,2.093,0.371046229,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.81,12.80804269,13.95588235,0.498674899,0.73153077,0.14,0.5394964,135.707,1.0,2.148,0.330494728,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.0,23.08928231,17.63235294,0.664899865,6.21883497,0.14,1.7627424,141.108,1.0,5.794,0.289943228,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.9,20.4237528,15.86764706,1.122018522,1.33010585,0.14,0.5664448,175.34,1.0,3.308,0.127737226,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.91,16.43536758,11.45588235,0.342838993,0.59,0.14,0.3445168,69.8,1.0,1.055,0.188564477,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.07,27.60903936,18.51470588,0.696067046,9.66459412,0.14,1.8462296,80.763,1.273,5.31,0.53325223,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.65,22.990192,21.30882353,2.088201138,1.13698524,0.14,0.7931284,165.132,1.0,3.419,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.75,15.96964309,18.22058824,0.685677985,0.59,0.14,0.4877132,68.733,1.0,1.181,0.350770479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.9,11.80970775,64.63235294,1.132407582,7.2395526,0.14,1.5756888,186.813,19.178,67.903,0.391321979,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.64,11.08139393,66.10294118,2.69076664,2.71236195,0.14,1.276086,213.378,9.155,71.72,0.249391727,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.55,9.775879011,63.16176471,3.002438451,1.3273611,0.14,1.0425332,176.682,3.148,32.848,0.391321979,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.08,17.84740458,60.22058824,0.675288925,6.80094155,0.14,2.0142608,80.579,16.01,30.709,0.51297648,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.74,16.69795691,74.92647059,1.776529326,2.75089824,0.14,1.6232448,131.615,7.39,25.981,0.431873479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.72,14.63192382,69.04411765,1.61030436,1.12326149,0.11128747,1.0890324,86.66,2.553,21.696,0.411597729,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.16,17.00018238,61.69117647,0.332449932,12.10335939,0.14,2.2462284,98.632,23.849,23.976,0.47242498,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.79,14.25538062,74.92647059,1.745362145,4.40905661,0.14,1.5830864,251.636,9.641,75.02,0.857664234,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.69,13.42240265,64.63235294,2.347927647,2.19503147,0.14,1.1022424,212.872,4.093,23.438,0.371046229,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.07,18.95226161,60.22058824,0.290893691,10.3114768,0.14,2.9231088,85.563,23.986,19.412,0.391321979,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.82,19.19503288,66.10294118,1.194741944,4.68353161,0.14,1.7553448,162.481,15.31,23.995,0.249391727,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.67,18.42708293,54.33823529,1.61030436,1.8543531,0.14,1.5038264,159.566,5.794,15.326,0.330494728,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.01,19.94316477,77.86764706,0.394784295,11.03016214,0.14,3.1656444,81.176,22.965,33.791,0.289943228,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.61,18.58067292,71.98529412,1.755751205,3.51371916,0.14,2.1881044,148.335,9.021,32.608,0.350770479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.67,15.89037084,85.22058824,1.205131005,1.28322552,0.14,1.4198108,88.421,4.453,21.19,0.087185726,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.64,13.30349427,79.33823529,1.298632548,6.51120574,0.14,2.837508,291.071,12.936,85.151,0.087185726,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.46,13.12017718,65.36764706,2.95049315,3.10826469,0.14,2.0380388,310.739,7.552,72.072,0.107461476,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.52,11.92118436,63.16176471,2.638821338,1.47085663,0.14,1.2834836,223.817,4.711,28.638,0.087185726,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.39,19.32880481,26.75,0.145446845,8.58590737,0.14,2.235132,226.336,5.589,15.492,0.431873479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.7,11.29691537,24.01470588,1.693416843,1.66123249,0.14,0.93791,568.227,9.625,9.984,0.350770479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.03,10.83862265,27.86764706,1.267465367,1.6446542,0.14,0.5738424,321.53,10.365,8.03,0.371046229,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.39,12.28534127,38.16176471,0.135057785,5.97048999,0.14,1.5207352,212.08,4.347,13.997,0.431873479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.86,11.10616651,30.80882353,1.111629461,1.6556332,0.14,0.9347396,437.085,6.38,10.13,0.208840227,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.94,9.917082712,26.39705882,0.914237314,1.05145883,0.14,0.6018476,355.223,5.382,6.05,0.087185726,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.43,16.52454886,39.63235294,0.145446845,7.60921553,0.14,1.3062048,196.504,4.853,13.959,0.47242498,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.99,12.13918305,33.01470588,1.381745031,2.32337598,0.14,0.7069992,353.463,6.649,14.982,0.087185726,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.01,11.70566292,30.80882353,0.976571676,2.02815067,0.11320127,0.6166428,353.815,6.178,11.769,0.087185726,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.44,13.76488355,27.86764706,0.155835906,7.35549084,0.14,1.6507216,172.161,3.967,11.289,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.17,10.29610317,25.13235294,0.633732684,3.08202488,0.14,0.7254932,276.309,5.091,10.2,0.249391727,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.87,10.10287705,22.92647059,1.454468454,1.262585,0.14,0.6113588,340.736,4.802,10.736,0.310218978,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
19,19698,5.12,5.77,26.56542056,0.94322619,3.73,0.14,0.2177008,162.624,2.307,4.714,0.42,530,530.0,7.95,15.0,,,,Frutales
5,5615,5.19,15.61291795,43.30882353,0.394784295,6.08500096,0.14,1.3833512,253.924,4.152,19.055,0.411597729,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.98,13.91351903,48.45588235,0.914237314,3.59101132,0.14,1.088504,250.547,4.163,20.967,1.182076237,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.87,12.12989334,34.48529412,1.163574763,2.22950553,0.14,0.9109616,286.748,4.797,16.008,0.127737226,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.39,6.327536006,28.22058824,0.176614027,7.95681067,0.14,1.4430604,280.335,4.896,16.087,0.47242498,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.26,14.72110511,19.25,0.394784295,4.78695379,0.14,0.9838808,370.744,4.982,13.584,0.269667478,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.25,13.44222071,22.33823529,0.446729597,3.93728898,0.14,0.7455724,312.103,5.59,12.594,0.148012976,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.94,5.346541875,10.72058824,1.423301273,1.99224934,0.14,0.2948472,215.523,1.773,8.622,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.86,4.84365852,17.63235294,2.472596372,1.07495389,0.14,0.2568024,205.524,1.23,9.559,0.127737226,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.02,6.865100972,9.985294118,1.215520065,2.42537089,0.14,0.332892,270.446,2.259,13.824,0.188564477,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.89,4.534001282,13.66176471,1.828474628,1.44736157,0.14,0.2631432,279.95,1.519,11.412,0.330494728,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.87,4.692545788,17.04411765,2.368705768,1.31912685,0.14,0.253632,214.148,1.0,8.007,0.208840227,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.92,7.900594776,24.83823529,2.545319794,2.88056023,0.14,0.385732,733.216,2.476,3.229,0.371046229,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.68,7.779209139,31.54411765,3.480335229,1.28048077,0.14,0.3709368,794.64,1.0,2.1,0.289943228,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.1,6.76105614,32.27941176,1.184352884,3.40755223,0.14,0.3862604,334.609,2.578,6.666,0.391321979,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.98,9.381995004,49.92647059,1.402523152,2.45852747,0.14,0.3899592,414.458,1.591,5.455,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.07,13.98969471,24.25,1.558359058,3.63789165,0.14,0.4126804,275.781,3.538,7.677,0.188564477,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.9,11.65425982,33.01470588,1.818085567,1.37424143,0.14,0.3424032,199.188,1.607,4.734,0.249391727,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.94,10.73705508,43.30882353,0.581787382,1.20044386,0.14,0.361954,200.541,2.941,3.387,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.49,4.994771253,13.66176471,0.28050463,4.78695379,0.14,0.314398,675.62,4.018,20.803,0.49270073,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.33,4.316002586,18.07352941,0.592176442,3.64480842,0.14,0.2911484,57.498,4.841,6.715,0.310218978,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.32,20.15620895,22.77941176,0.685677985,6.40921083,0.14,0.737118,80.355,1.0,1.921,0.229115977,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.1,12.84024704,47.72058824,1.35057785,1.75916517,0.14,4.01,51.877,3.722,6.581,0.269667478,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.17,14.34889711,67.57352941,0.82073577,5.01180371,0.14,0.8063384,94.638,1.0,2.951,0.695458232,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.94,12.907133,69.04411765,1.568748118,1.61292489,0.14,0.668426,54.468,4.875,7.703,0.371046229,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.46,22.35105946,29.39705882,0.197392147,10.67290548,0.14,0.8713316,57.925,3.002,9.693,0.898215734,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.37,18.56085486,51.39705882,0.394784295,6.31259563,0.14,0.7751628,47.652,2.638,9.627,0.269667478,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.43,16.18268727,46.98529412,0.384395234,4.01,0.14,0.6768804,54.085,2.879,8.429,0.249391727,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.26,26.1264005,33.75,0.727234227,8.5251935,0.14,1.0742372,75.235,3.202,6.142,0.45214923,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.27,23.22800875,39.63235294,0.976571676,4.91848221,0.10382365,0.8206052,63.958,1.786,5.717,0.289943228,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.32,22.61364879,45.51470588,0.779179529,5.35819116,0.14,0.7519132,64.576,2.965,4.238,0.188564477,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.35,26.68130627,34.48529412,0.415562415,9.4551148,0.14,0.9912784,54.043,5.031,11.0,0.51297648,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.18,19.50716738,50.66176471,0.986960737,4.82505092,0.14,0.9347396,64.689,3.067,6.736,0.45214923,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.01,19.18512385,10.22058824,1.215520065,2.40978071,0.14,0.8010544,60.375,3.269,5.787,0.51297648,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.44,19.82921091,28.22058824,0.290893691,8.4768859,0.14,0.8581216,52.761,4.294,5.906,0.411597729,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.23,19.68552995,21.75,1.184352884,3.75899002,0.11903836,0.5315704,77.249,1.706,3.642,0.350770479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.99,17.36681655,33.75,1.818085567,1.36293306,0.14,0.457066,71.122,1.0,2.445,0.269667478,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,5.17,21.49888274,38.16176471,0.103890604,3.73692223,0.14,0.8988084,95.776,2.031,3.87,0.431873479,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
5,5615,4.79,25.28413282,41.10294118,1.329799729,0.98097365,0.14,0.7825604,76.492,1.0,2.277,0.45214923,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
